sub5,63256250,63256499,0
sub5,44469007,44469256,0
sub17,111283489,111283738,0
sub24,48424498,48424747,0
sub43,43744921,43745170,0
sub21,129915926,129916175,0
sub7,75938315,75938570,0
sub28,95959365,95959614,0
sub16,62295576,62295831,1
sub40,2216671,2216926,1
sub4,135289235,135289484,0
sub31,36233687,36233936,1
sub18,10036403,10036652,0
sub11,11334453,11334702,1
sub15,24720718,24720967,0
sub16,12219387,12219642,0
sub43,11679513,11679762,0
sub46,67092779,67093028,0
sub36,88000243,88000492,1
sub26,154084056,154084305,0
sub44,7592605,7592854,0
sub13,5318007,5318262,1
sub8,108972698,108972947,0
sub35,45017743,45017992,1
sub28,10048074,10048323,0
sub45,16309218,16309467,0
sub12,62656241,62656496,0
mSu,4830139,4830388,0
sub41,43055953,43056202,0
sub22,80298166,80298415,0
sub11,32923119,32923368,1
sub24,63973854,63974103,1
sub14,11283257,11283506,0
sub22,51907200,51907449,0
sub38,95270509,95270758,0
sub32,12335744,12335993,0
sub2,69913687,69913942,0
sub13,108128933,108129188,1
mSu,1935162,1935411,1
sub39,108017341,108017590,1
sub29,71174697,71174946,1
sub47,76486372,76486621,1
sub35,29579359,29579608,1
sub2,55763669,55763924,0
sub31,81668053,81668302,0
sub17,129267083,129267332,0
sub41,84378012,84378261,1
sub17,81823533,81823782,0
sub43,115634078,115634327,0
sub32,19105439,19105688,0
sub32,6658132,6658381,0
sub19,93610169,93610418,0
sub46,136355020,136355269,1
sub23,107361621,107361870,0
sub19,136398814,136399063,0
mSu,5831905,5832154,1
sub18,37399908,37400157,0
sub10,100279194,100279449,1
sub43,113182700,113182949,0
sub27,87975805,87976054,1
sub5,68018254,68018503,0
sub21,27732455,27732704,0
sub44,105656808,105657057,1
sub43,35298029,35298278,0
sub33,126943796,126944045,0
sub12,82594532,82594787,0
sub12,103284527,103284782,0
sub40,44870149,44870404,1
sub23,98573594,98573843,0
sub41,60582405,60582654,1
sub27,47897297,47897546,1
sub21,96243707,96243956,0
sub43,89293629,89293878,0
sub1,87533022,87533271,1
sub20,48025651,48025900,0
sub14,20026153,20026402,0
sub15,61005421,61005670,0
sub26,126173319,126173568,0
sub18,32744138,32744387,0
sub24,65034201,65034450,0
sub47,100607825,100608074,1
sub18,68415611,68415860,0
sub4,22747901,22748150,0
sub14,24539672,24539921,0
sub1,70037554,70037803,1
sub4,20335335,20335584,0
sub30,44289298,44289547,0
sub48,21131836,21132091,0
mSu,3736157,3736406,1
sub24,32707306,32707555,0
sub20,53947372,53947621,0
sub3,108464469,108464724,1
sub3,53293971,53294226,0
sub40,45388772,45389027,1
sub29,65911182,65911431,1
sub44,129005950,129006199,1
sub7,29435206,29435461,0
sub44,82211016,82211265,0
sub24,60611082,60611331,0
sub40,61190108,61190363,1
sub8,68681862,68682111,0
sub20,105967368,105967617,0
sub30,35840575,35840824,0
sub35,17791204,17791453,1
sub24,55061042,55061291,0
sub6,53294482,53294737,0
sub34,34921264,34921513,0
sub41,72681886,72682135,1
sub16,45617633,45617888,0
sub18,63784040,63784289,0
sub36,47647994,47648243,1
sub34,77399395,77399644,1
sub38,86147179,86147428,1
sub28,65295922,65296171,0
sub41,1555921,1556170,0
sub42,7773460,7773709,0
sub32,46216044,46216293,0
sub9,68702636,68702885,1
sub29,4507971,4508220,1
sub2,54345613,54345868,0
sub41,61353593,61353842,1
sub25,50912752,50913001,1
sub5,42288835,42289084,0
sub1,99454976,99455225,1
sub42,91275918,91276167,0
mSu,3409531,3409780,1
sub12,11612364,11612619,0
sub24,57920825,57921074,0
sub37,5576304,5576553,0
sub32,47765220,47765469,0
sub6,88993746,88994001,0
sub28,62631521,62631770,0
sub21,113219298,113219547,0
sub25,32644218,32644467,1
sub10,74008842,74009097,1
sub43,50388680,50388929,0
sub13,46201589,46201844,1
sub41,40111322,40111571,0
sub18,29645114,29645363,0
sub5,19666707,19666956,1
sub4,59595220,59595469,0
sub11,13079806,13080055,1
sub20,13077069,13077318,0
sub23,100219580,100219829,0
sub10,100361903,100362158,1
sub3,48125607,48125862,0
sub1,28627381,28627630,1
sub1,24541572,24541821,1
sub5,20267398,20267647,1
sub7,15783429,15783684,1
sub29,72546706,72546955,1
sub46,37191377,37191626,0
sub23,53346126,53346375,0
sub25,15611341,15611590,1
sub3,53311335,53311590,1
sub7,2973003,2973258,1
sub47,59973466,59973715,1
sub48,28223349,28223604,0
sub1,88215629,88215878,1
sub34,52827170,52827419,0
sub26,48974809,48975058,0
sub38,27842088,27842337,0
sub17,122893573,122893822,0
sub42,40065754,40066003,0
sub14,49499517,49499766,0
sub45,18524565,18524814,0
sub28,47271786,47272035,0
sub42,44044427,44044676,0
sub45,677297,677546,0
sub25,42227547,42227796,1
sub7,38308183,38308438,0
sub7,36645639,36645894,0
sub19,76996707,76996956,0
sub12,27833367,27833622,0
sub10,19708487,19708742,1
sub47,130317412,130317661,1
sub40,83780931,83781186,1
sub7,41021623,41021878,0
sub7,137692,137947,1
sub14,56898740,56898989,0
sub30,27989837,27990086,0
sub20,31529085,31529334,0
sub24,75321851,75322100,0
sub37,38711954,38712203,1
sub36,71484404,71484653,1
sub16,9255633,9255888,0
sub5,14982586,14982835,0
sub32,39868801,39869050,0
sub34,21027875,21028124,0
sub1,69048827,69049076,1
sub12,109050429,109050684,0
sub45,8002388,8002637,0
sub2,83849707,83849962,0
sub41,96542759,96543008,1
sub28,97597545,97597794,0
sub35,33337530,33337779,1
sub35,19173418,19173667,1
sub28,16505929,16506178,1
sub12,68569631,68569886,0
sub48,6878179,6878434,0
sub8,51696919,51697168,0
sub46,65688394,65688643,0
sub12,17512559,17512814,0
sub18,30818994,30819243,0
sub4,85302338,85302587,0
sub1,74364390,74364639,1
sub39,28372053,28372302,1
sub21,76768929,76769178,1
sub3,60637415,60637670,1
sub31,34671170,34671419,0
sub41,96500584,96500833,1
sub42,50376317,50376566,0
sub12,86045856,86046111,0
sub10,122384964,122385219,1
sub30,30937835,30938084,0
sub6,8567805,8568060,0
sub11,37738299,37738548,1
sub45,14256626,14256875,0
sub35,11790583,11790832,1
sub27,119083643,119083892,1
sub18,81291994,81292243,0
sub4,44543096,44543345,0
sub24,5995513,5995762,0
sub35,28543304,28543553,1
sub25,48915716,48915965,1
sub42,78553478,78553727,0
sub14,36777757,36778006,0
sub37,7383909,7384158,1
sub25,57323798,57324047,1
sub34,25537684,25537933,0
sub13,97878853,97879108,0
sub45,13026811,13027060,0
sub11,3898411,3898660,1
sub41,58106900,58107149,1
sub47,8501180,8501429,0
sub28,40525515,40525764,0
sub41,18980279,18980528,0
sub21,53045694,53045943,0
sub40,77868910,77869165,0
sub8,48135072,48135321,0
sub27,24940268,24940517,1
sub5,35992170,35992419,0
sub45,11252083,11252332,0
sub2,6727635,6727890,1
sub39,54409385,54409634,1
sub17,108922576,108922825,0
sub16,53464955,53465210,1
sub35,44693501,44693750,1
sub15,105566171,105566420,0
sub48,2813342,2813597,0
sub28,58829628,58829877,0
sub14,21457983,21458232,0
sub37,66879328,66879577,1
sub7,88917560,88917815,0
sub8,150159441,150159690,1
sub39,51136983,51137232,1
sub35,25558501,25558750,1
sub40,41014268,41014523,1
sub3,72208091,72208346,0
sub45,3949325,3949574,0
sub20,82176419,82176668,0
sub37,37553746,37553995,1
sub7,56681847,56682102,0
sub24,98336692,98336941,0
sub42,95813927,95814176,0
sub33,77109549,77109798,0
sub46,80622155,80622404,0
sub10,50661644,50661899,1
sub34,45738466,45738715,0
sub37,66897141,66897390,1
sub48,19807700,19807955,0
sub48,4281369,4281624,0
sub28,75470678,75470927,0
sub44,74894038,74894287,0
sub20,59526275,59526524,0
sub35,856386,856635,1
sub39,17179138,17179387,1
sub22,36781335,36781584,0
sub17,91283321,91283570,0
sub6,26435109,26435364,0
sub8,29518380,29518629,0
sub14,71596159,71596408,0
sub22,57851649,57851898,0
sub7,110292169,110292424,0
sub19,118531487,118531736,0
sub29,30322745,30322994,1
sub43,97220907,97221156,0
sub22,116566745,116566994,0
sub44,59471874,59472123,0
sub15,96883665,96883914,0
sub44,97271941,97272190,0
sub17,101379092,101379341,0
sub47,75602663,75602912,1
sub26,69856988,69857237,0
sub3,22235492,22235747,0
sub4,64326670,64326919,0
sub1,118698097,118698346,1
sub31,223601,223850,0
sub2,26034855,26035110,0
sub21,17160779,17161028,1
sub1,94317766,94318015,1
sub16,78381130,78381385,1
sub20,47886850,47887099,0
sub4,82444762,82445011,0
sub10,107558973,107559228,1
sub42,95934216,95934465,0
sub23,31256749,31256998,0
sub9,64516736,64516985,1
sub37,23357610,23357859,1
sub21,86202525,86202774,0
sub45,3293370,3293619,0
sub35,29629646,29629895,1
sub20,96993650,96993899,0
sub18,14720438,14720687,0
sub30,32161276,32161525,0
sub15,130385222,130385471,0
mSu,6620196,6620445,1
sub2,75856921,75857176,0
sub43,67898448,67898697,0
sub17,28739934,28740183,0
sub20,104886200,104886449,0
sub42,4321014,4321263,0
sub33,187083392,187083641,1
sub12,15418935,15419190,0
sub33,173796175,173796424,1
sub29,72460147,72460396,1
sub8,114156544,114156793,1
sub16,42043650,42043905,0
sub6,77657528,77657783,0
sub30,38065514,38065763,0
sub39,8104182,8104431,1
sub47,69302312,69302561,1
sub37,49890545,49890794,1
sub41,15553417,15553666,1
sub21,83340951,83341200,0
sub46,140413636,140413885,1
sub44,80708681,80708930,0
sub28,121517430,121517679,1
sub2,110571750,110572005,0
sub19,5107745,5107994,0
sub36,17146188,17146437,1
sub5,45810855,45811104,0
sub11,14248913,14249162,1
sub18,33422009,33422258,0
sub18,50152277,50152526,0
sub6,17835852,17836107,0
sub4,44854702,44854951,0
sub38,28585600,28585849,0
sub36,76720379,76720628,1
sub40,95252281,95252536,1
sub13,35610205,35610460,0
sub25,19172531,19172780,1
sub41,80523238,80523487,1
sub26,59046501,59046750,0
sub33,44651894,44652143,0
sub21,51853158,51853407,0
sub26,222675787,222676036,0
sub37,65887386,65887635,0
sub10,67570432,67570687,1
sub29,69013124,69013373,1
mSu,6272753,6273002,1
sub19,49177,49426,0
sub26,46644536,46644785,0
sub9,39159273,39159522,1
sub4,103747814,103748063,0
sub36,60163420,60163669,1
sub15,135153997,135154246,0
sub26,215005455,215005704,0
sub44,49394514,49394763,0
sub26,77844256,77844505,0
sub30,41058057,41058306,0
sub36,13902484,13902733,1
sub40,2894608,2894863,1
sub19,102659858,102660107,0
sub38,44844573,44844822,0
sub36,98806305,98806554,1
sub10,16568506,16568761,1
sub9,42068745,42068994,1
sub12,106890473,106890728,0
sub6,79497494,79497749,0
sub6,47619092,47619347,0
mSu,2399286,2399535,0
sub18,27442627,27442876,0
sub9,112511719,112511968,1
sub33,183859250,183859499,1
sub20,103146575,103146824,0
sub1,79170068,79170317,1
sub39,28084540,28084789,1
sub46,128336847,128337096,1
sub40,65972853,65973108,1
sub39,39663446,39663695,1
sub9,37546359,37546608,1
sub28,117962340,117962589,1
sub13,46335974,46336229,1
sub42,61201999,61202248,0
mSu,1375666,1375915,1
sub41,67164117,67164366,1
sub10,60824056,60824311,1
sub18,49299961,49300210,0
sub40,96760323,96760578,0
sub16,43192971,43193226,0
sub27,102953375,102953624,1
sub36,83925422,83925671,1
sub18,35307738,35307987,0
sub47,79803016,79803265,1
sub42,27512967,27513216,0
sub30,30324503,30324752,0
sub48,3181115,3181370,0
sub24,51588992,51589241,0
sub4,125555514,125555763,0
sub43,54378893,54379142,0
sub38,18127905,18128154,0
sub30,13433393,13433642,0
sub21,113799357,113799606,0
sub8,45978373,45978622,0
sub23,47926806,47927055,0
sub39,119031711,119031960,1
sub6,22461820,22462075,1
sub34,30746485,30746734,0
sub48,35992825,35993080,0
sub31,134769338,134769587,1
sub18,51972197,51972446,0
mSu,3776207,3776456,1
sub46,121120318,121120567,1
sub23,90660896,90661145,0
sub44,27536053,27536302,0
sub18,81599252,81599501,0
sub18,54186606,54186855,0
sub44,137910523,137910772,1
sub31,16992053,16992302,0
sub2,77187961,77188216,0
sub27,141315192,141315441,1
sub36,73364857,73365106,1
sub25,15317948,15318197,1
sub48,19997852,19998107,0
sub2,86956407,86956662,0
sub25,3480177,3480426,1
sub44,45750482,45750731,0
sub9,13696517,13696766,1
sub14,18578881,18579130,0
sub31,10367818,10368067,0
sub12,32479908,32480163,0
sub43,55040444,55040693,0
sub37,40542502,40542751,1
sub38,13911472,13911721,0
sub48,31413530,31413785,0
sub14,51253708,51253957,0
sub9,69696501,69696750,1
sub29,48298371,48298620,1
sub21,4777465,4777714,0
sub24,40327735,40327984,0
sub21,74312581,74312830,0
sub39,84480802,84481051,1
sub43,6466291,6466540,0
sub9,55244732,55244981,1
sub47,110036442,110036691,1
sub21,44958026,44958275,0
sub3,90524432,90524687,0
sub24,19774841,19775090,0
sub20,18504851,18505100,0
sub37,24754265,24754514,1
sub46,2888655,2888904,1
sub41,62267911,62268160,1
sub26,146064518,146064767,0
sub35,4846942,4847191,1
sub43,1780289,1780538,0
sub13,20709788,20710043,1
sub46,11465162,11465411,0
sub28,90563694,90563943,0
sub31,135478063,135478312,1
sub25,40922341,40922590,1
sub9,65297014,65297263,1
sub34,78318225,78318474,1
sub21,11515607,11515856,0
sub39,83316550,83316799,1
sub15,153743529,153743778,0
sub25,56213590,56213839,1
sub3,25296260,25296515,0
sub38,111617888,111618137,0
sub38,36084135,36084384,0
sub5,64102027,64102276,0
sub38,33068090,33068339,0
sub9,38584408,38584657,1
sub41,81704533,81704782,1
sub27,84003817,84004066,1
sub12,80573559,80573814,0
sub39,53229818,53230067,1
sub21,62787425,62787674,0
sub12,77835519,77835774,0
sub44,125876717,125876966,1
sub36,28848948,28849197,1
sub33,25193824,25194073,0
sub5,44229679,44229928,0
sub3,100472367,100472622,0
sub35,47482369,47482618,1
sub23,92909799,92910048,1
sub44,74613497,74613746,0
sub12,112476386,112476641,0
sub2,40742411,40742666,0
sub48,13513584,13513839,0
sub14,9834647,9834896,0
sub45,2761684,2761933,0
sub15,145732318,145732567,0
sub23,87292486,87292735,0
sub28,99248618,99248867,0
sub2,65922798,65923053,0
sub2,103294073,103294328,0
sub15,137488555,137488804,0
sub10,74337095,74337350,1
sub46,8036243,8036492,1
sub33,114397950,114398199,0
sub30,3619947,3620196,0
sub3,16618542,16618797,0
sub39,11138840,11139089,1
sub10,31148380,31148635,1
sub34,60083211,60083460,0
sub31,80895202,80895451,0
sub14,53821276,53821525,0
sub2,120421169,120421424,0
sub48,4586188,4586443,0
sub22,94043058,94043307,0
sub13,86849728,86849983,1
sub27,62844576,62844825,1
sub11,33130474,33130723,0
sub44,100926533,100926782,0
sub19,131701023,131701272,1
sub11,23435559,23435808,0
sub47,37292339,37292588,1
sub28,28897479,28897728,0
sub31,125097138,125097387,0
sub24,64369718,64369967,1
sub39,28131819,28132068,1
sub29,9055757,9056006,1
sub24,82867747,82867996,0
sub45,10152885,10153134,0
sub12,75201533,75201788,0
sub45,10389476,10389725,0
sub48,7303896,7304151,0
sub18,34604836,34605085,0
sub14,56429175,56429424,0
sub4,55805175,55805424,0
sub13,35279580,35279835,0
sub12,17889936,17890191,0
sub1,36789150,36789399,1
sub26,195551330,195551579,0
sub39,110641316,110641565,1
sub5,38158264,38158513,0
sub19,24363425,24363674,1
sub27,89055505,89055754,1
sub9,62490900,62491149,1
mSu,3306851,3307100,1
sub34,33690239,33690488,0
sub2,36569823,36570078,0
sub39,41768147,41768396,1
sub4,70935219,70935468,0
sub17,102003062,102003311,0
sub25,47415156,47415405,1
sub40,21798186,21798441,0
sub31,2527047,2527296,0
sub44,71406013,71406262,0
sub26,136170184,136170433,0
sub37,57480185,57480434,1
sub17,11677532,11677781,0
sub36,36764032,36764281,1
sub41,36940769,36941018,0
sub41,17542559,17542808,1
sub36,48411466,48411715,1
sub17,135132560,135132809,0
sub18,36202890,36203139,0
sub6,30915299,30915554,0
sub14,72747972,72748221,0
sub10,39717403,39717658,1
sub19,99375970,99376219,0
sub5,65871905,65872154,0
sub4,64083601,64083850,0
sub2,94060289,94060544,0
sub34,17566436,17566685,0
sub33,106498754,106499003,0
sub42,55609559,55609808,0
sub44,58125060,58125309,0
sub16,49110086,49110341,0
sub20,77061616,77061865,0
sub18,14956054,14956303,0
sub42,58161739,58161988,0
sub17,30581199,30581448,0
sub9,62767355,62767604,1
sub20,81314725,81314974,1
sub3,103527726,103527981,0
sub33,26115080,26115329,0
sub42,19895851,19896100,0
sub29,43722575,43722824,1
sub6,537295,537550,0
sub38,93377046,93377295,0
sub19,7975413,7975662,0
sub28,24755067,24755316,0
sub35,27401495,27401744,1
sub11,40308964,40309213,0
sub37,59609326,59609575,1
sub3,22424592,22424847,0
sub36,77151851,77152100,1
sub38,61280531,61280780,0
sub20,67047719,67047968,0
sub42,66782842,66783091,0
sub25,17611739,17611988,1
sub34,31249190,31249439,0
sub27,130429255,130429504,1
sub41,89318184,89318433,1
sub46,137109152,137109401,1
sub1,402175,402424,1
sub4,36186332,36186581,0
sub2,52960613,52960868,0
sub15,87905266,87905515,0
sub46,50191180,50191429,1
sub15,139561985,139562234,0
sub15,22428977,22429226,0
sub24,84728719,84728968,1
sub17,95962983,95963232,0
sub30,23213561,23213810,0
sub22,136003866,136004115,0
sub4,38837346,38837595,0
sub20,81850115,81850364,0
sub22,123275956,123276205,0
sub22,71332260,71332509,0
sub23,32556095,32556344,0
sub4,9353053,9353302,0
sub44,32306429,32306678,0
sub42,70858446,70858695,0
sub43,116191542,116191791,0
sub5,29779517,29779766,0
sub48,23869428,23869683,0
sub44,66813850,66814099,0
sub1,80801075,80801324,1
sub10,67426600,67426855,1
sub35,31151578,31151827,1
sub28,61608161,61608410,0
sub10,54838077,54838332,1
sub2,110673528,110673783,0
sub10,1140950,1141205,1
sub40,16164414,16164669,1
sub43,11815571,11815820,0
sub16,59598252,59598507,1
sub28,94903198,94903447,0
sub31,67905444,67905693,0
sub5,56846005,56846254,1
sub10,83153733,83153988,1
sub42,8400801,8401050,0
sub48,1165824,1166079,0
sub41,83049174,83049423,1
sub47,44775073,44775322,1
sub39,72493070,72493319,1
sub39,96333969,96334218,1
sub31,76724888,76725137,0
sub48,27707908,27708163,0
sub27,43919500,43919749,1
sub11,38968697,38968946,1
sub21,110022410,110022659,0
sub2,112287131,112287386,0
sub44,72615678,72615927,0
sub34,68076562,68076811,0
sub2,94639500,94639755,0
sub47,47755246,47755495,1
sub31,53746510,53746759,0
sub9,94493179,94493428,1
sub35,14301049,14301298,1
sub28,59841538,59841787,1
sub4,3335886,3336135,0
sub23,39479125,39479374,0
sub15,46660530,46660779,0
sub6,37858751,37859006,0
sub34,16679153,16679402,0
sub32,40936365,40936614,0
sub20,19223227,19223476,0
sub8,93274667,93274916,0
sub11,24600969,24601218,1
sub47,99510757,99511006,1
sub33,183336938,183337187,1
sub38,74200927,74201176,0
sub47,8307960,8308209,1
sub11,43369141,43369390,0
sub38,58039049,58039298,0
sub33,79676638,79676887,0
sub17,29419194,29419443,0
sub17,4093540,4093789,1
sub22,47741857,47742106,0
sub48,20561968,20562223,0
sub42,40626246,40626495,0
sub22,118332433,118332682,0
mSu,3536478,3536727,1
sub46,124260961,124261210,1
sub27,142316032,142316281,1
sub40,110395269,110395524,1
sub31,59476264,59476513,0
sub22,130588352,130588601,0
sub1,20327522,20327771,1
sub22,77760329,77760578,0
sub3,80398838,80399093,0
sub44,15190752,15191001,0
sub20,30739628,30739877,0
mSu,4108723,4108972,1
sub11,5830112,5830361,1
sub26,185874161,185874410,0
sub41,82814185,82814434,1
sub8,82379481,82379730,1
sub43,14989529,14989778,1
sub42,89578969,89579218,0
sub9,9253217,9253466,1
sub22,119581286,119581535,0
sub22,59255139,59255388,0
sub24,12407869,12408118,0
sub29,21361070,21361319,1
sub42,5786371,5786620,0
sub21,97378191,97378440,0
sub15,65150563,65150812,0
sub25,52702440,52702689,1
sub38,8470603,8470852,0
sub12,43722100,43722355,0
sub42,41810646,41810895,0
sub10,76403350,76403605,1
sub22,128677667,128677916,0
sub46,137521379,137521628,1
sub34,60859347,60859596,0
sub44,9040168,9040417,0
sub15,705171,705420,1
sub41,50426979,50427228,0
sub17,31263323,31263572,0
sub25,17061849,17062098,1
sub3,10382931,10383186,0
sub3,50072296,50072551,0
sub44,48997624,48997873,0
sub43,43179227,43179476,0
sub3,90478161,90478416,0
sub21,90102614,90102863,0
sub34,46786436,46786685,0
sub30,45239848,45240097,0
sub32,80881185,80881434,0
sub22,20241264,20241513,1
sub3,87266783,87267038,0
sub14,54584752,54585001,0
sub31,83210795,83211044,0
sub35,25889639,25889888,1
sub23,70629808,70630057,1
sub46,65455376,65455625,0
sub33,160380918,160381167,0
sub48,7966150,7966405,0
sub37,39252706,39252955,1
sub18,41947741,41947990,0
sub23,92411187,92411436,0
sub36,33438016,33438265,1
sub4,114632985,114633234,0
sub18,63763497,63763746,0
sub7,12449659,12449914,1
sub45,17857325,17857574,0
mSu,5832628,5832877,1
sub2,68020736,68020991,0
mSu,3449171,3449420,1
sub43,8699583,8699832,0
mSu,6227067,6227316,1
sub27,63383624,63383873,1
sub15,117030941,117031190,0
sub1,48524210,48524459,1
sub45,11136037,11136286,0
sub22,71107834,71108083,0
sub14,77329662,77329911,0
mSu,3466410,3466659,1
mSu,3076961,3077210,1
sub20,23388734,23388983,0
sub8,126008950,126009199,0
sub35,27168394,27168643,1
sub41,50868104,50868353,1
sub26,47891678,47891927,1
sub28,20293115,20293364,1
sub29,17686063,17686312,1
sub19,88413627,88413876,0
sub19,68563935,68564184,0
sub6,63229784,63230039,0
sub1,15525497,15525746,1
sub47,135915319,135915568,1
sub2,61676803,61677058,1
sub30,116604,116853,0
sub17,124752537,124752786,0
sub33,72393584,72393833,0
sub30,12538986,12539235,0
sub27,144218568,144218817,1
sub42,28219699,28219948,0
sub33,68438124,68438373,0
mSu,567930,568179,1
sub11,35662650,35662899,1
sub4,73731406,73731655,0
sub39,89058038,89058287,1
sub28,20725561,20725810,0
sub45,13045518,13045767,0
sub6,53659964,53660219,0
sub46,131672610,131672859,1
sub33,89094812,89095061,0
sub11,25022492,25022741,1
sub10,40819683,40819938,1
